Site_Name,Line_No,Array ,Induced_Polarization,Spa.1,Spa.2,Spa.3,Spa.4,Rho ,Dev., M  ,Sp  ,Vp  ,In  ,Stack,Vab ,Pab ,Rab ,Tx-Bat,Rx-Bat
Ozark,9,Reciprocal Schlumberger,No,48,52,62,36,315.64,0.03,0,-69.54,-807.53,325.367,6,686,223,2.1,11.53,12.73
Ozark,9,Reciprocal Schlumberger,No,48,52,36,64,320.42,0,0,84.47,691.356,325.367,6,686,223,2.1,11.53,12.73
Ozark,9,Reciprocal Schlumberger,No,48,52,64,34,326.35,0.04,0,-34.26,-620.319,325.367,6,686,223,2.1,11.53,12.73
Ozark,9,Reciprocal Schlumberger,No,48,52,34,66,332.23,0.05,0,79.02,546.155,325.367,6,686,223,2.1,11.53,12.73
Ozark,9,Reciprocal Schlumberger,No,48,54,36,66,328.1,0.03,0,127.16,944.851,325.696,6,663,216,2,11.59,12.75
Ozark,9,Reciprocal Schlumberger,No,48,54,66,34,333.73,0.04,0,-76.19,-851.222,325.696,6,663,216,2,11.59,12.75
Ozark,9,Reciprocal Schlumberger,No,48,54,34,68,357.53,0.05,0,24.28,794.27,325.696,6,663,216,2,11.59,12.75
Ozark,9,Reciprocal Schlumberger,No,48,54,68,32,363.11,0.04,0,39.49,-724.164,325.696,6,663,216,2,11.59,12.75
Ozark,9,Reciprocal Schlumberger,No,48,54,32,70,377.67,0.06,0,-41.45,667.393,325.696,6,663,216,2,11.59,12.75
Ozark,9,Reciprocal Schlumberger,No,48,54,70,30,382.86,0.07,0,-33.85,-613.928,325.696,6,663,216,2,11.59,12.75
Ozark,9,Reciprocal Schlumberger,No,48,54,30,72,399.94,0.05,0,43.86,575.866,325.696,6,663,216,2,11.59,12.75
Ozark,9,Reciprocal Schlumberger,No,48,54,72,28,409.88,0.05,0,-91.92,-540.237,325.696,6,663,216,2,11.59,12.75
Ozark,9,Reciprocal Schlumberger,No,48,54,28,74,420.8,0.07,0,89.14,503.373,325.696,6,663,216,2,11.59,12.75
Ozark,9,Reciprocal Schlumberger,No,48,56,30,74,410.47,0,0,39.96,755.008,338.045,4,663,224,2,11.47,12.75
Ozark,9,Reciprocal Schlumberger,No,48,56,74,28,420.66,0.03,0,-87.96,-710.191,338.045,4,663,224,2,11.47,12.75
Ozark,9,Reciprocal Schlumberger,No,48,56,28,76,441.87,0.03,0,90.77,679.234,338.045,4,663,224,2,11.47,12.75
Ozark,9,Reciprocal Schlumberger,No,48,56,76,26,451.36,0.03,0,-101.22,-641.259,338.045,4,663,224,2,11.47,12.75
Ozark,9,Reciprocal Schlumberger,No,48,56,26,78,464.83,0,0,86.53,606.272,338.045,4,663,224,2,11.47,12.75
Ozark,9,Reciprocal Schlumberger,No,48,56,78,24,472.55,0.03,0,-12.52,-573.008,338.045,4,663,224,2,11.47,12.75
Ozark,9,Reciprocal Schlumberger,No,48,56,24,80,495.8,0.03,0,57.58,555.722,338.045,4,663,224,2,11.47,12.75
Ozark,9,Reciprocal Schlumberger,No,48,56,80,22,504.58,0,0,1.35,-528.463,338.045,4,663,224,2,11.47,12.75
Ozark,9,Reciprocal Schlumberger,No,48,56,22,82,524.39,0,0,21.3,510.644,338.045,4,663,224,2,11.47,12.75
Ozark,9,Reciprocal Schlumberger,No,48,58,26,80,490.01,0.04,0,129.93,716.188,323.256,6,667,216,2.1,11.56,12.73
Ozark,9,Reciprocal Schlumberger,No,48,58,80,22,506.48,0.05,0,1.68,-648.516,323.256,6,667,216,2.1,11.56,12.73
Ozark,9,Reciprocal Schlumberger,No,48,58,22,84,551.02,0.06,0,24.55,605.743,323.256,6,667,216,2.1,11.56,12.73
Ozark,9,Reciprocal Schlumberger,No,48,58,84,18,566.66,0.06,0,-33.92,-554.413,323.256,6,667,216,2.1,11.56,12.73
Ozark,9,Reciprocal Schlumberger,No,48,58,18,88,616,0.08,0,34.16,528.196,323.256,6,667,216,2.1,11.56,12.73
Ozark,9,Reciprocal Schlumberger,No,48,60,20,88,623.2,0.06,0,154.48,708.248,333.229,6,664,221,2,11.56,12.71
Ozark,9,Reciprocal Schlumberger,No,48,60,88,16,641.09,0,0,-2.81,-654.067,333.229,6,664,221,2,11.56,12.71
Ozark,9,Reciprocal Schlumberger,No,48,60,16,92,674.95,0.05,0,-44.33,610.154,333.229,6,664,221,2,11.56,12.71
Ozark,9,Reciprocal Schlumberger,No,50,52,46,56,210.82,0.07,0,398.46,1824.596,326.271,6,716,234,2.2,11.47,12.71
Ozark,9,Reciprocal Schlumberger,No,50,52,56,42,230.41,0,0,-273,-1296.195,326.271,6,716,234,2.2,11.47,12.71
Ozark,9,Reciprocal Schlumberger,No,50,52,42,60,280.81,0.23,0,449.69,729.097,326.271,6,716,234,2.2,11.47,12.71
Ozark,9,Reciprocal Schlumberger,No,50,54,44,60,271.49,0.03,0,330.35,1902.392,330.204,6,705,233,2.1,11.47,12.73
Ozark,9,Reciprocal Schlumberger,No,50,54,60,42,284.97,0.04,0,-319.34,-1622.444,330.204,6,705,233,2.1,11.47,12.73
Ozark,9,Reciprocal Schlumberger,No,50,54,42,62,296.89,0.02,0,95.56,1300.205,330.204,6,705,233,2.1,11.47,12.73
Ozark,9,Reciprocal Schlumberger,No,50,54,62,40,305.39,0.04,0,-158.36,-1127.259,330.204,6,705,233,2.1,11.47,12.73
Ozark,9,Reciprocal Schlumberger,No,50,54,40,64,310.23,0.02,0,173.03,931.654,330.204,6,705,233,2.1,11.47,12.73
Ozark,9,Reciprocal Schlumberger,No,50,54,64,38,318.81,0.03,0,-96.53,-827.754,330.204,6,705,233,2.1,11.47,12.73
Ozark,9,Reciprocal Schlumberger,No,50,54,38,66,323.53,0,0,142.48,708.449,330.204,6,705,233,2.1,11.47,12.73
Ozark,9,Reciprocal Schlumberger,No,50,54,66,36,329.4,0.03,0,-125.34,-635.435,330.204,6,705,233,2.1,11.47,12.73
Ozark,9,Reciprocal Schlumberger,No,50,54,36,68,353.63,0.03,0,72.78,589.993,330.204,6,705,233,2.1,11.47,12.73
Ozark,9,Reciprocal Schlumberger,No,50,56,38,68,343.58,0,0,87.78,984.876,324.199,3,667,216,2.1,11.59,12.75
Ozark,9,Reciprocal Schlumberger,No,50,56,68,36,350.7,0.03,0,-71.39,-890.404,324.199,3,667,216,2.1,11.59,12.75
Ozark,9,Reciprocal Schlumberger,No,50,56,36,70,366.64,0,0,69.32,810.771,324.199,3,667,216,2.1,11.59,12.75
Ozark,9,Reciprocal Schlumberger,No,50,56,70,34,373.25,0.03,0,-12.24,-740.961,324.199,3,667,216,2.1,11.59,12.75
Ozark,9,Reciprocal Schlumberger,No,50,56,34,72,391.73,0.03,0,22.72,689.055,324.199,3,667,216,2.1,11.59,12.75
Ozark,9,Reciprocal Schlumberger,No,50,56,72,32,398.03,0.02,0,28.03,-635.31,324.199,3,667,216,2.1,11.59,12.75
Ozark,9,Reciprocal Schlumberger,No,50,56,32,74,409.19,0.03,0,-30.1,586.484,324.199,3,667,216,2.1,11.59,12.75
Ozark,9,Reciprocal Schlumberger,No,50,56,74,30,414.99,0.03,0,-37.48,-544.47,324.199,3,667,216,2.1,11.59,12.75
Ozark,9,Reciprocal Schlumberger,No,50,56,30,76,436.28,0,0,39.48,519.483,324.199,3,667,216,2.1,11.59,12.75
Ozark,9,Reciprocal Schlumberger,No,50,58,32,76,430.59,0,0,-28.52,764.416,326.266,3,705,230,2.2,11.5,12.75
Ozark,9,Reciprocal Schlumberger,No,50,58,76,30,437.44,0.03,0,-38.5,-712.782,326.266,3,705,230,2.2,11.5,12.75
Ozark,9,Reciprocal Schlumberger,No,50,58,30,78,450.96,0.05,0,23.93,669.06,326.266,3,705,230,2.2,11.5,12.75
Ozark,9,Reciprocal Schlumberger,No,50,58,78,28,462.02,0.03,0,-70.03,-633.538,326.266,3,705,230,2.2,11.5,12.75
Ozark,9,Reciprocal Schlumberger,No,50,58,28,80,486.38,0,0,114.42,612.273,326.266,3,705,230,2.2,11.5,12.75
Ozark,9,Reciprocal Schlumberger,No,50,58,80,26,497.12,0.03,0,-127.3,-581.788,326.266,3,705,230,2.2,11.5,12.75
Ozark,9,Reciprocal Schlumberger,No,50,58,26,82,517.89,0.03,0,151.15,560.26,326.266,3,705,230,2.2,11.5,12.75
Ozark,9,Reciprocal Schlumberger,No,50,58,82,24,527.23,0,0,-74.98,-532.94,326.266,3,705,230,2.2,11.5,12.75
Ozark,9,Reciprocal Schlumberger,No,50,58,24,84,549.56,0.04,0,78.19,516.504,326.266,3,705,230,2.2,11.5,12.75
Ozark,9,Reciprocal Schlumberger,No,50,60,28,82,518.38,0,0,136.14,749.944,319.965,6,668,214,2.1,11.59,12.75
Ozark,9,Reciprocal Schlumberger,No,50,60,82,24,538.52,0.05,0,-74.06,-682.529,319.965,6,668,214,2.1,11.59,12.75
Ozark,9,Reciprocal Schlumberger,No,50,60,24,86,589.31,0.06,0,54.4,641.238,319.965,6,668,214,2.1,11.59,12.75
Ozark,9,Reciprocal Schlumberger,No,50,60,86,20,609.93,0.04,0,-129.86,-590.673,319.965,6,668,214,2.1,11.59,12.75
Ozark,9,Reciprocal Schlumberger,No,50,60,20,90,657.75,0.05,0,176.34,558.258,319.965,6,668,214,2.1,11.59,12.75
Ozark,9,Reciprocal Schlumberger,No,50,62,22,90,642.31,0.05,0,45.09,712.227,325.132,6,718,233,2.2,11.5,12.73
Ozark,9,Reciprocal Schlumberger,No,50,62,90,18,662.55,0.06,0,-53.24,-659.532,325.132,6,718,233,2.2,11.5,12.73
Ozark,9,Reciprocal Schlumberger,No,50,62,18,94,690.07,0.05,0,44.29,608.668,325.132,6,718,233,2.2,11.5,12.73
Ozark,9,Reciprocal Schlumberger,No,52,54,48,58,227.9,0,0,443.28,1973.463,326.449,5,710,232,2.2,11.5,12.78
Ozark,9,Reciprocal Schlumberger,No,52,54,58,44,258.47,0.04,0,-256.52,-1454.842,326.449,5,710,232,2.2,11.5,12.78
Ozark,9,Reciprocal Schlumberger,No,52,54,44,62,297.02,0.25,0,467.98,771.601,326.449,5,710,232,2.2,11.5,12.78
Ozark,9,Reciprocal Schlumberger,No,52,56,46,62,272.64,0,0,396.92,1845.919,319.05,4,672,214,2.1,11.56,12.78
Ozark,9,Reciprocal Schlumberger,No,52,56,62,44,288.31,0.04,0,-339.08,-1585.973,319.05,4,672,214,2.1,11.56,12.78
Ozark,9,Reciprocal Schlumberger,No,52,56,44,64,297.89,0.04,0,102.59,1260.542,319.05,4,672,214,2.1,11.56,12.78
Ozark,9,Reciprocal Schlumberger,No,52,56,64,42,305.91,0.04,0,-95.84,-1091.062,319.05,4,672,214,2.1,11.56,12.78
Ozark,9,Reciprocal Schlumberger,No,52,56,42,66,311.96,0.03,0,141.59,905.178,319.05,4,672,214,2.1,11.56,12.78
Ozark,9,Reciprocal Schlumberger,No,52,56,66,40,315.39,0,0,-204.64,-791.229,319.05,4,672,214,2.1,11.56,12.78
Ozark,9,Reciprocal Schlumberger,No,52,56,40,68,342.65,0.03,0,152.21,724.969,319.05,4,672,214,2.1,11.56,12.78
Ozark,9,Reciprocal Schlumberger,No,52,56,68,38,350,0.05,0,-86.09,-652.368,319.05,4,672,214,2.1,11.56,12.78
Ozark,9,Reciprocal Schlumberger,No,52,56,38,70,366.74,0.04,0,83.55,591.198,319.05,4,672,214,2.1,11.56,12.78
Ozark,9,Reciprocal Schlumberger,No,52,58,40,70,355.13,0.03,0,147.01,1020.298,324.928,6,719,234,2.2,11.5,12.73
Ozark,9,Reciprocal Schlumberger,No,52,58,70,38,362.52,0.05,0,-82.8,-922.483,324.928,6,719,234,2.2,11.5,12.73
Ozark,9,Reciprocal Schlumberger,No,52,58,38,72,383.24,0.04,0,93.68,849.369,324.928,6,719,234,2.2,11.5,12.73
Ozark,9,Reciprocal Schlumberger,No,52,58,72,36,390.27,0.03,0,-78.12,-776.504,324.928,6,719,234,2.2,11.5,12.73
Ozark,9,Reciprocal Schlumberger,No,52,58,36,74,402.68,0.06,0,76.04,709.912,324.928,6,719,234,2.2,11.5,12.73
Ozark,9,Reciprocal Schlumberger,No,52,58,74,34,409.16,0.03,0,-14.16,-654.545,324.928,6,719,234,2.2,11.5,12.73
Ozark,9,Reciprocal Schlumberger,No,52,58,34,76,432.56,0.03,0,16.07,621.377,324.928,6,719,234,2.2,11.5,12.73
Ozark,9,Reciprocal Schlumberger,No,52,58,76,32,439.23,0.03,0,24.29,-577.56,324.928,6,719,234,2.2,11.5,12.73
Ozark,9,Reciprocal Schlumberger,No,52,58,32,78,453.21,0,0,-38.58,540.855,324.928,6,719,234,2.2,11.5,12.73
Ozark,9,Reciprocal Schlumberger,No,52,60,34,78,455.01,0,0,0.05,814.287,328.9,3,704,232,2.1,11.5,12.78
Ozark,9,Reciprocal Schlumberger,No,52,60,78,32,462.04,0.03,0,38.14,-758.956,328.9,3,704,232,2.1,11.5,12.78
Ozark,9,Reciprocal Schlumberger,No,52,60,32,80,488.56,0,0,5.41,730.684,328.9,3,704,232,2.1,11.5,12.78
Ozark,9,Reciprocal Schlumberger,No,52,60,80,30,496.52,0,0,-65.36,-686.337,328.9,3,704,232,2.1,11.5,12.78
Ozark,9,Reciprocal Schlumberger,No,52,60,30,82,518.75,0,0,89.57,658.294,328.9,3,704,232,2.1,11.5,12.78
Ozark,9,Reciprocal Schlumberger,No,52,60,82,28,531.71,0.05,0,-134.53,-627.298,328.9,3,704,232,2.1,11.5,12.78
Ozark,9,Reciprocal Schlumberger,No,52,60,28,84,555.78,0.03,0,137.33,606.099,328.9,3,704,232,2.1,11.5,12.78
Ozark,9,Reciprocal Schlumberger,No,52,60,84,26,568.08,0.03,0,-152.02,-578.864,328.9,3,704,232,2.1,11.5,12.78
Ozark,9,Reciprocal Schlumberger,No,52,60,26,86,593.86,0,0,129.62,562.647,328.9,3,704,232,2.1,11.5,12.78
Ozark,9,Reciprocal Schlumberger,No,52,62,30,84,534.16,0.06,0,90.35,773.654,320.333,6,724,232,2.3,11.5,12.73
Ozark,9,Reciprocal Schlumberger,No,52,62,84,26,558.02,0.04,0,-151.1,-708.061,320.333,6,724,232,2.3,11.5,12.73
Ozark,9,Reciprocal Schlumberger,No,52,62,26,88,614.24,0.05,0,151.99,669.138,320.333,6,724,232,2.3,11.5,12.73
Ozark,9,Reciprocal Schlumberger,No,52,62,88,22,636.88,0.04,0,-20.28,-617.485,320.333,6,724,232,2.3,11.5,12.73
Ozark,9,Reciprocal Schlumberger,No,52,62,22,92,674.01,0.04,0,-25.93,572.713,320.333,6,724,232,2.3,11.5,12.73
Ozark,9,Reciprocal Schlumberger,No,52,64,24,92,649.86,0,0,26.37,725.036,327.136,4,717,234,2.2,11.47,12.78
Ozark,9,Reciprocal Schlumberger,No,54,56,50,60,218.35,0,0,345.4,1902.555,328.479,5,661,217,2,11.53,12.78
Ozark,9,Reciprocal Schlumberger,No,54,56,60,46,248.45,0.05,0,-251.27,-1407.12,328.479,5,661,217,2,11.53,12.78
Ozark,9,Reciprocal Schlumberger,No,54,56,46,64,284.76,0.2,0,-99.01,744.362,328.479,5,661,217,2,11.53,12.78
Ozark,9,Reciprocal Schlumberger,No,54,58,48,64,265.52,0.05,0,75.73,1807.536,320.797,6,683,219,2.1,11.56,12.64
Ozark,9,Reciprocal Schlumberger,No,54,58,64,46,279.9,0.06,0,1.22,-1548.184,320.797,6,683,219,2.1,11.56,12.64
Ozark,9,Reciprocal Schlumberger,No,54,58,46,66,287.44,0.06,0,170.66,1222.977,320.797,6,683,219,2.1,11.56,12.64
Ozark,9,Reciprocal Schlumberger,No,54,58,66,44,295.29,0.06,0,-136.52,-1058.928,320.797,6,683,219,2.1,11.56,12.64
Ozark,9,Reciprocal Schlumberger,No,54,58,44,68,326.83,0.05,0,83.66,953.542,320.797,6,683,219,2.1,11.56,12.64
Ozark,9,Reciprocal Schlumberger,No,54,58,68,42,331.97,0.06,0,-78.09,-837.372,320.797,6,683,219,2.1,11.56,12.64
Ozark,9,Reciprocal Schlumberger,No,54,58,42,70,351.91,0.04,0,76.2,748.628,320.797,6,683,219,2.1,11.56,12.64
Ozark,9,Reciprocal Schlumberger,No,54,58,70,40,355.39,0.06,0,-138.9,-666.034,320.797,6,683,219,2.1,11.56,12.64
Ozark,9,Reciprocal Schlumberger,No,54,58,40,72,376.81,0.06,0,149.75,610.742,320.797,6,683,219,2.1,11.56,12.64
Ozark,9,Reciprocal Schlumberger,No,54,60,42,72,379.84,0.04,0,84.68,1084.554,322.927,6,666,215,2.1,11.59,12.75
Ozark,9,Reciprocal Schlumberger,No,54,60,72,40,383.92,0.03,0,-147.55,-970.92,322.927,6,666,215,2.1,11.59,12.75
Ozark,9,Reciprocal Schlumberger,No,54,60,40,74,398.47,0.05,0,145.53,877.684,322.927,6,666,215,2.1,11.59,12.75
Ozark,9,Reciprocal Schlumberger,No,54,60,74,38,405.16,0.04,0,-87.77,-801.15,322.927,6,666,215,2.1,11.59,12.75
Ozark,9,Reciprocal Schlumberger,No,54,60,38,76,431.54,0.04,0,89.02,756.105,322.927,6,666,215,2.1,11.59,12.75
Ozark,9,Reciprocal Schlumberger,No,54,60,76,36,438.65,0.03,0,-74.87,-697.398,322.927,6,666,215,2.1,11.59,12.75
Ozark,9,Reciprocal Schlumberger,No,54,60,36,78,454.36,0.05,0,61.68,648.664,322.927,6,666,215,2.1,11.59,12.75
Ozark,9,Reciprocal Schlumberger,No,54,60,78,34,461.31,0.05,0,4.08,-602.866,322.927,6,666,215,2.1,11.59,12.75
Ozark,9,Reciprocal Schlumberger,No,54,60,34,80,488.69,0.04,0,38.95,579.609,322.927,6,666,215,2.1,11.59,12.75
Ozark,9,Reciprocal Schlumberger,No,54,62,36,80,468.25,0.03,0,104.27,834.84,327.665,6,714,234,2.2,11.47,12.73
Ozark,9,Reciprocal Schlumberger,No,54,62,80,34,475.78,0.03,0,-38.29,-778.59,327.665,6,714,234,2.2,11.47,12.73
Ozark,9,Reciprocal Schlumberger,No,54,62,34,82,499.43,0.04,0,62.68,744.144,327.665,6,714,234,2.2,11.47,12.73
Ozark,9,Reciprocal Schlumberger,No,54,62,82,32,507.16,0,0,-32.89,-698.408,327.665,6,714,234,2.2,11.47,12.73
Ozark,9,Reciprocal Schlumberger,No,54,62,32,84,532.27,0.03,0,33.83,672.915,327.665,6,714,234,2.2,11.47,12.73
Ozark,9,Reciprocal Schlumberger,No,54,62,84,30,541.07,0.03,0,-87.44,-635.947,327.665,6,714,234,2.2,11.47,12.73
Ozark,9,Reciprocal Schlumberger,No,54,62,30,86,567.67,0.03,0,66.71,616.74,327.665,6,714,234,2.2,11.47,12.73
Ozark,9,Reciprocal Schlumberger,No,54,62,86,28,581.61,0.03,0,-110.54,-590.429,327.665,6,714,234,2.2,11.47,12.73
Ozark,9,Reciprocal Schlumberger,No,54,62,28,88,609.17,0,0,133.29,574.986,327.665,6,714,234,2.2,11.47,12.73
Ozark,9,Reciprocal Schlumberger,No,54,64,32,86,544.63,0,0,12.18,799.187,324.543,5,684,222,2.1,11.56,12.75
Ozark,9,Reciprocal Schlumberger,No,54,64,86,28,565.54,0.03,0,-109.41,-727.023,324.543,5,684,222,2.1,11.56,12.75
Ozark,9,Reciprocal Schlumberger,No,54,64,28,90,617.12,0.03,0,157.39,681.111,324.543,5,684,222,2.1,11.56,12.75
Ozark,9,Reciprocal Schlumberger,No,54,64,90,24,641.01,0.03,0,-94.87,-629.652,324.543,5,684,222,2.1,11.56,12.75
Ozark,9,Reciprocal Schlumberger,No,54,64,24,94,670.24,0,0,86.1,576.991,324.543,5,684,222,2.1,11.56,12.75
Ozark,9,Reciprocal Schlumberger,No,54,66,26,94,636.23,0,0,164.7,782.106,360.443,5,654,236,1.8,11.47,12.75
Ozark,9,Reciprocal Schlumberger,No,56,58,52,62,222.78,0,0,201.56,1934.229,327.316,3,662,217,2,11.59,12.75
Ozark,9,Reciprocal Schlumberger,No,56,58,62,48,248.99,0.03,0,-411.6,-1405.156,327.316,3,662,217,2,11.59,12.75
Ozark,9,Reciprocal Schlumberger,No,56,58,48,66,278.31,0.22,0,590.05,724.923,327.316,3,662,217,2,11.59,12.75
Ozark,9,Reciprocal Schlumberger,No,56,60,50,66,263.96,0.02,0,455.69,1877.083,335.112,6,661,222,2,11.56,12.75
Ozark,9,Reciprocal Schlumberger,No,56,60,66,48,276.28,0.04,0,-463.71,-1596.301,335.112,6,661,222,2,11.56,12.75
Ozark,9,Reciprocal Schlumberger,No,56,60,48,68,314.09,0.03,0,148.36,1395.996,335.112,6,661,222,2,11.56,12.75
Ozark,9,Reciprocal Schlumberger,No,56,60,68,46,323.88,0,0,-93.84,-1213.289,335.112,6,661,222,2,11.56,12.75
Ozark,9,Reciprocal Schlumberger,No,56,60,46,70,349.91,0.03,0,91.51,1066.421,335.112,6,661,222,2,11.56,12.75
Ozark,9,Reciprocal Schlumberger,No,56,60,70,44,357.13,0.02,0,-73.32,-941.024,335.112,6,661,222,2,11.56,12.75
Ozark,9,Reciprocal Schlumberger,No,56,60,44,72,384.39,0.03,0,85.26,854.221,335.112,6,661,222,2,11.56,12.75
Ozark,9,Reciprocal Schlumberger,No,56,60,72,42,388.43,0.05,0,-79.56,-760.439,335.112,6,661,222,2,11.56,12.75
Ozark,9,Reciprocal Schlumberger,No,56,60,42,74,404.83,0.03,0,77.11,685.445,335.112,6,661,222,2,11.56,12.75
Ozark,9,Reciprocal Schlumberger,No,56,62,44,74,380.97,0,0,81.39,1087.123,322.729,4,676,218,2.1,11.56,12.78
Ozark,9,Reciprocal Schlumberger,No,56,62,74,42,383.47,0.05,0,-75.84,-969.205,322.729,4,676,218,2.1,11.56,12.78
Ozark,9,Reciprocal Schlumberger,No,56,62,42,76,413.31,0,0,76.33,909.822,322.729,4,676,218,2.1,11.56,12.78
Ozark,9,Reciprocal Schlumberger,No,56,62,76,40,415.69,0.05,0,-137.89,-821.484,322.729,4,676,218,2.1,11.56,12.78
Ozark,9,Reciprocal Schlumberger,No,56,62,40,78,433.53,0.04,0,125.2,759.135,322.729,4,676,218,2.1,11.56,12.78
Ozark,9,Reciprocal Schlumberger,No,56,62,78,38,439.35,0.03,0,-72.69,-698.085,322.729,4,676,218,2.1,11.56,12.78
Ozark,9,Reciprocal Schlumberger,No,56,62,38,80,468.91,0.05,0,115.71,669.027,322.729,4,676,218,2.1,11.56,12.78
Ozark,9,Reciprocal Schlumberger,No,56,62,80,36,475.48,0.03,0,-102.92,-620.995,322.729,4,676,218,2.1,11.56,12.78
Ozark,9,Reciprocal Schlumberger,No,56,62,36,82,500.02,0,0,127.6,592.68,322.729,4,676,218,2.1,11.56,12.78
Ozark,9,Reciprocal Schlumberger,No,56,64,38,82,474.24,0,0,139.12,847.741,328.523,3,664,218,2,11.59,12.78
Ozark,9,Reciprocal Schlumberger,No,56,64,82,36,481.11,0,0,-126.88,-789.375,328.523,3,664,218,2,11.59,12.78
Ozark,9,Reciprocal Schlumberger,No,56,64,36,84,507.53,0.03,0,126.61,758.2,328.523,3,664,218,2,11.59,12.78
Ozark,9,Reciprocal Schlumberger,No,56,64,84,34,515.26,0,0,-56.93,-711.43,328.523,3,664,218,2,11.59,12.78
Ozark,9,Reciprocal Schlumberger,No,56,64,34,86,543.02,0.03,0,36.66,688.298,328.523,3,664,218,2,11.59,12.78
Ozark,9,Reciprocal Schlumberger,No,56,64,86,32,551.52,0.02,0,-14.34,-649.916,328.523,3,664,218,2,11.59,12.78
Ozark,9,Reciprocal Schlumberger,No,56,64,32,88,579.88,0.03,0,37.75,631.661,328.523,3,664,218,2,11.59,12.78
Ozark,9,Reciprocal Schlumberger,No,56,64,88,30,589.67,0.03,0,-86.24,-600.18,328.523,3,664,218,2,11.59,12.78
Ozark,9,Reciprocal Schlumberger,No,56,64,30,90,610.91,0.04,0,111.76,578.138,328.523,3,664,218,2,11.59,12.78
Ozark,9,Reciprocal Schlumberger,No,56,66,34,88,546.19,0,0,59.02,900.462,364.625,3,630,230,1.7,11.53,12.75
Ozark,9,Reciprocal Schlumberger,No,56,66,88,30,562.76,0.05,0,-86.47,-812.805,364.625,3,630,230,1.7,11.53,12.75
Ozark,9,Reciprocal Schlumberger,No,56,66,30,92,600.64,0.03,0,40.75,744.787,364.625,3,630,230,1.7,11.53,12.75
Ozark,9,Reciprocal Schlumberger,No,58,60,54,64,245.11,0.05,0,421.89,2103.697,323.557,6,664,215,2.1,11.59,12.73
Ozark,9,Reciprocal Schlumberger,No,58,60,64,50,256.89,0.03,0,-250.44,-1433.095,323.557,6,664,215,2.1,11.59,12.73
Ozark,9,Reciprocal Schlumberger,No,58,60,50,68,314.23,0.04,0,119.59,809.071,323.557,6,664,215,2.1,11.59,12.73
Ozark,9,Reciprocal Schlumberger,No,58,62,52,68,271.53,0,0,-38.64,1885.586,327.246,3,713,233,2.2,11.5,12.75
Ozark,9,Reciprocal Schlumberger,No,58,62,68,50,278.9,0,0,-113.21,-1573.63,327.246,3,713,233,2.2,11.5,12.75
Ozark,9,Reciprocal Schlumberger,No,58,62,50,70,310.65,0.05,0,110.66,1348.296,327.246,3,713,233,2.2,11.5,12.75
Ozark,9,Reciprocal Schlumberger,No,58,62,70,48,319.54,0.03,0,-120.41,-1168.939,327.246,3,713,233,2.2,11.5,12.75
Ozark,9,Reciprocal Schlumberger,No,58,62,48,72,351.54,0.03,0,132.47,1046.243,327.246,3,713,233,2.2,11.5,12.75
Ozark,9,Reciprocal Schlumberger,No,58,62,72,46,357.76,0,0,-90.3,-920.58,327.246,3,713,233,2.2,11.5,12.75
Ozark,9,Reciprocal Schlumberger,No,58,62,46,74,378.73,0.03,0,88.53,821.879,327.246,3,713,233,2.2,11.5,12.75
Ozark,9,Reciprocal Schlumberger,No,58,62,74,44,382.51,0.03,0,-79.39,-731.268,327.246,3,713,233,2.2,11.5,12.75
Ozark,9,Reciprocal Schlumberger,No,58,62,44,76,414.44,0.05,0,79.13,685.245,327.246,3,713,233,2.2,11.5,12.75
Ozark,9,Reciprocal Schlumberger,No,58,64,46,76,384.01,0,0,85.22,1076.151,316.946,4,668,212,2.1,11.62,12.75
Ozark,9,Reciprocal Schlumberger,No,58,64,76,44,388.11,0,0,-78.01,-963.338,316.946,4,668,212,2.1,11.62,12.75
Ozark,9,Reciprocal Schlumberger,No,58,64,44,78,408.84,0.04,0,65.55,883.854,316.946,4,668,212,2.1,11.62,12.75
Ozark,9,Reciprocal Schlumberger,No,58,64,78,42,409.87,0.05,0,-58.49,-795.46,316.946,4,668,212,2.1,11.62,12.75
Ozark,9,Reciprocal Schlumberger,No,58,64,42,80,441.6,0.06,0,100.98,759.408,316.946,4,668,212,2.1,11.62,12.75
Ozark,9,Reciprocal Schlumberger,No,58,64,80,40,443.23,0.03,0,-161.8,-691.638,316.946,4,668,212,2.1,11.62,12.75
Ozark,9,Reciprocal Schlumberger,No,58,64,40,82,469.17,0.06,0,187.55,657.408,316.946,4,668,212,2.1,11.62,12.75
Ozark,9,Reciprocal Schlumberger,No,58,64,82,38,475.13,0.05,0,-138.47,-609.427,316.946,4,668,212,2.1,11.62,12.75
Ozark,9,Reciprocal Schlumberger,No,58,64,38,84,502.22,0.05,0,137.04,584.622,316.946,4,668,212,2.1,11.62,12.75
Ozark,9,Reciprocal Schlumberger,No,58,66,40,84,466.48,0,0,184.9,911.453,359.091,3,654,235,1.8,11.5,12.75
Ozark,9,Reciprocal Schlumberger,No,58,66,84,38,472.78,0,0,-136.76,-847.879,359.091,3,654,235,1.8,11.5,12.75
Ozark,9,Reciprocal Schlumberger,No,58,66,38,86,500.83,0.03,0,116.79,817.801,359.091,3,654,235,1.8,11.5,12.75
Ozark,9,Reciprocal Schlumberger,No,58,66,86,36,507.88,0.03,0,-104.73,-766.485,359.091,3,654,235,1.8,11.5,12.75
